"","Behavior","Initiator_ID","Recipient_ID","Initiator_Gender","Recipient_Gender","Date_Obs","Init_Age_At_Obs","Recp_Age_At_Obs","Init_House","Recp_House","same_household","y","init_id","recp_id","init_house_id","recp_house_id","init_g","recp_g","init_age_z","recp_age_z"
"240","(13) Supporting Opinions","34","33","F","F",0059-08-06,3.24885844748858,5.16552511415525,"4a","4a",1,13,57,65,26,40,1,1,-1.49286635585329,-0.277180112419517
"241","(2) Dominating","115","34","F","F",0059-08-06,5.91552511415525,3.24885844748858,"10a","4a",0,2,56,66,13,40,1,1,-0.2762305668699,-1.10920192212409
"242","(4) Leading","5","34","F","F",0059-08-06,6.41552511415525,3.24885844748858,"1a","4a",0,4,58,66,37,40,1,1,-0.0481113564355144,-1.10920192212409
"243","(2) Dominating","33","34","F","F",0059-08-06,5.16552511415525,3.24885844748858,"4a","4a",1,2,31,66,26,40,1,1,-0.61840938252148,-1.10920192212409
"245","(4) Leading","115","41","F","F",0059-08-06,5.91552511415525,5.91552511415525,"10a","5",0,4,56,64,13,42,1,1,-0.2762305668699,0.0483936392040116
"247","(17) Playful Teasing","115","41","F","F",0059-08-06,5.91552511415525,5.91552511415525,"10a","5",0,17,56,64,13,42,1,1,-0.2762305668699,0.0483936392040116
"248","(4) Leading","115","5","F","F",0059-08-06,5.91552511415525,6.41552511415525,"10a","1a",0,4,56,67,13,43,1,1,-0.2762305668699,0.265442806953031
"250","(10) Requesting for Sharing","115","32","F","F",0059-08-06,5.91552511415525,6.91552511415525,"10a","4a",0,10,56,60,13,40,1,1,-0.2762305668699,0.48249197470205
"251","(12) Sharing","32","115","F","F",0059-08-06,6.91552511415525,5.91552511415525,"4a","10a",0,12,59,68,26,16,1,1,0.180007853998872,0.0483936392040116
"252","(4) Leading","99","97","F","F",0059-08-06,4.58219178082192,8.08219178082192,"9c","9c",1,4,60,69,38,44,1,1,-0.884548461361596,0.988940032783095
"258","(6) Physical Aggression","100","97","M","F",0059-08-06,3.08219178082192,8.08219178082192,"9c","9c",1,6,61,69,38,44,0,1,-1.56890609266475,0.988940032783095
"259","(6) Physical Aggression","97","100","F","M",0059-08-06,8.08219178082192,3.08219178082192,"9c","9c",1,6,62,70,38,44,1,0,0.712286011679106,-1.1815516447071
"260","(11) Scolding","97","100","F","M",0059-08-06,8.08219178082192,3.08219178082192,"9c","9c",1,11,62,70,38,44,1,0,0.712286011679106,-1.1815516447071
"261","(17) Playful Teasing","97","100","F","M",0059-08-06,8.08219178082192,3.08219178082192,"9c","9c",1,17,62,70,38,44,1,0,0.712286011679106,-1.1815516447071
"262","(8) Requesting for Comfort","103","97","F","F",0059-08-06,1.24885844748858,8.08219178082192,"9c","9c",1,8,63,69,38,44,1,1,-2.40534319759084,0.988940032783095
"263","(1) Comforting","97","103","F","F",0059-08-06,8.08219178082192,1.24885844748858,"9c","9c",1,1,62,71,38,44,1,1,0.712286011679106,-1.97739859312017
"264","(4) Leading","97","100","F","M",0059-08-06,8.08219178082192,3.08219178082192,"9c","9c",1,4,62,70,38,44,1,0,0.712286011679106,-1.1815516447071
"266","(12) Sharing","100","99","M","F",0059-08-06,3.08219178082192,4.58219178082192,"9c","9c",1,12,61,72,38,44,0,1,-1.56890609266475,-0.53040414146004
"267","(18) Verbal Aggression","199","185","M","M",0059-08-06,8.99885844748858,7.24885844748859,"18b","19a",0,18,13,73,12,20,0,0,1.13050456414215,0.627191419868063
"268","(11) Scolding","185","199","M","M",0059-08-06,7.24885844748859,8.99885844748858,"19a","18b",0,11,25,29,16,15,0,0,0.332087327621796,1.38686350698963
"269","(6) Physical Aggression","185","199","M","M",0059-08-06,7.24885844748859,8.99885844748858,"19a","18b",0,6,25,29,16,15,0,0,0.332087327621796,1.38686350698963
"270","(6) Physical Aggression","199","185","M","M",0059-08-06,8.99885844748858,7.24885844748859,"18b","19a",0,6,13,73,12,20,0,0,1.13050456414215,0.627191419868063
"271","(15) Tattling","229","199","M","M",0059-08-06,9.58219178082192,8.99885844748858,"20","18b",0,15,26,29,22,15,0,0,1.39664364298226,1.38686350698963
"272","(11) Scolding","184","229","M","M",0059-08-06,8.74885844748858,9.58219178082192,"19a","20",0,11,17,35,16,2,0,0,1.01644495892495,1.64008753603015
"273","(4) Leading","138","494","F","M",0059-08-07,6.33493150684932,4.25159817351598,"12","15b",0,4,10,74,9,33,1,0,-0.0848812565648924,-0.673914276117839
"275","(4) Leading","138","50","F","F",0059-08-07,6.33493150684932,4.08493150684932,"12","7",0,4,10,15,9,11,1,1,-0.0848812565648924,-0.746263998700845
"277","(4) Leading","494","50","M","F",0059-08-07,4.25159817351598,4.08493150684932,"15b","7",0,4,64,15,31,11,0,1,-1.03537796670817,-0.746263998700845
"279","(4) Leading","481","484","F","F",0059-08-09,11.0070776255708,3.59041095890411,"117a","117a",1,4,65,41,27,30,1,1,2.04673131070875,-0.960934545433437
"281","(10) Requesting for Sharing","485","484","M","F",0059-08-09,3.17374429223744,3.59041095890411,"117a","117a",1,10,66,41,27,30,0,1,-1.52713631942997,-0.960934545433437
"282","(12) Sharing","484","485","F","M",0059-08-09,3.59041095890411,3.17374429223744,"117a","117a",1,12,33,75,27,30,1,0,-1.33703697740131,-1.14180885189095
"284","(11) Scolding","481","484","F","F",0059-08-09,11.0070776255708,3.59041095890411,"117a","117a",1,11,65,41,27,30,1,1,2.04673131070875,-0.960934545433437
"285","(3) Helping","414","465","M","M",0059-08-09,4.42374429223744,6.92374429223744,"110b","115c",0,3,67,76,39,45,0,0,-0.956838293344,0.486059906226691
"286","(11) Scolding","450","465","M","M",0059-08-09,3.09041095890411,6.92374429223744,"115a","115c",0,11,68,76,33,45,0,0,-1.5651561878357,0.486059906226691
"287","(6) Physical Aggression","465","450","M","M",0059-08-09,6.92374429223744,3.09041095890411,"115c","115a",0,6,69,53,40,36,0,0,0.18375775882793,-1.17798371318246
"288","(15) Tattling","450","465","M","M",0059-08-09,3.09041095890411,6.92374429223744,"115a","115c",0,15,68,76,33,45,0,0,-1.5651561878357,0.486059906226691
"289","(16) Aggressive Teasing","465","450","M","M",0059-08-09,6.92374429223744,3.09041095890411,"115c","115a",0,16,69,53,40,36,0,0,0.18375775882793,-1.17798371318246
"290","(17) Playful Teasing","403","450","M","M",0059-08-09,6.17374429223744,3.09041095890411,"110a","115a",0,17,1,53,1,36,0,0,-0.158421056823649,-1.17798371318246
"291","(17) Playful Teasing","403","465","M","M",0059-08-09,6.17374429223744,6.92374429223744,"110a","115c",0,17,1,76,1,45,0,0,-0.158421056823649,0.486059906226691
"292","(6) Physical Aggression","465","403","M","M",0059-08-09,6.92374429223744,6.17374429223744,"115c","110a",0,6,69,77,40,46,0,0,0.18375775882793,0.160486154603162
"293","(6) Physical Aggression","403","465","M","M",0059-08-09,6.17374429223744,6.92374429223744,"110a","115c",0,6,1,76,1,45,0,0,-0.158421056823649,0.486059906226691
"294","(4) Leading","179","49","M","M",0059-08-09,3.17374429223744,6.09041095890411,"17","7",0,4,70,14,36,11,0,0,-1.52713631942997,0.124311293311659
"296","(15) Tattling","138","172","F","F",0059-08-09,6.34041095890411,7.59041095890411,"12","16",0,15,10,16,9,12,1,1,-0.0823813200121871,0.775458796558717
"297","(15) Tattling","172","49","F","M",0059-08-09,7.59041095890411,6.09041095890411,"16","7",0,15,9,14,8,11,1,0,0.487916706073778,0.124311293311659
"298","(11) Scolding","49","172","M","F",0059-08-09,6.09041095890411,7.59041095890411,"7","16",0,11,19,16,18,12,0,1,-0.19644092522938,0.775458796558717
"300","(11) Scolding","49","179","M","M",0059-08-09,6.09041095890411,3.17374429223744,"7","17",0,11,19,78,18,39,0,0,-0.19644092522938,-1.14180885189095
"301","(16) Aggressive Teasing","49","179","M","M",0059-08-09,6.09041095890411,3.17374429223744,"7","17",0,16,19,78,18,39,0,0,-0.19644092522938,-1.14180885189095
"302","(6) Physical Aggression","50","49","F","M",0059-08-09,4.09041095890411,6.09041095890411,"7","7",1,6,49,14,18,11,1,0,-1.10891776696692,0.124311293311659
"303","(2) Dominating","179","49","M","M",0059-08-09,3.17374429223744,6.09041095890411,"17","7",0,2,70,14,36,11,0,0,-1.52713631942997,0.124311293311659
"305","(4) Leading","49","179","M","M",0059-08-09,6.09041095890411,3.17374429223744,"7","17",0,4,19,78,18,39,0,0,-0.19644092522938,-1.14180885189095
"307","(16) Aggressive Teasing","179","49","M","M",0059-08-09,3.17374429223744,6.09041095890411,"17","7",0,16,70,14,36,11,0,0,-1.52713631942997,0.124311293311659
"308","(16) Aggressive Teasing","49","179","M","M",0059-08-09,6.09041095890411,3.17374429223744,"7","17",0,16,19,78,18,39,0,0,-0.19644092522938,-1.14180885189095
"309","(4) Leading","179","50","M","F",0059-08-09,3.17374429223744,4.09041095890411,"17","7",0,4,70,15,36,11,0,1,-1.52713631942997,-0.743885377684418
"311","(11) Scolding","437","449","M","F",0059-08-09,2.67374429223744,5.67374429223744,"113a","115a",0,11,71,51,41,36,0,1,-1.75525552986435,-0.0565630131458569
"313","(15) Tattling","449","423","F","F",0059-08-09,5.67374429223744,6.34041095890411,"115a","111",0,15,46,79,33,47,1,1,-0.386540267258035,0.232835877186169
"314","(16) Aggressive Teasing","449","451","F","M",0059-08-09,5.67374429223744,3.75707762557078,"115a","115a",1,16,46,52,33,36,1,0,-0.386540267258035,-0.888584822850431
"315","(4) Leading","219","193","F","F",0059-08-09,4.50707762557078,5.59041095890411,"19b","18a",0,4,72,4,42,3,1,1,-0.918818424938269,-0.09273787443736
"316","(4) Leading","193","210","F","M",0059-08-09,5.59041095890411,4.67374429223744,"18a","19d",0,4,73,80,3,48,1,0,-0.424560135663766,-0.490661348643896
"318","(4) Leading","210","193","M","F",0059-08-09,4.67374429223744,5.59041095890411,"19d","18a",0,4,74,4,43,3,0,1,-0.842778688126807,-0.09273787443736
"320","(2) Dominating","193","498","F","F",0059-08-09,5.59041095890411,7.00707762557078,"18a","19c",0,2,73,81,3,49,1,1,-0.424560135663766,0.522234767518195
"322","(17) Playful Teasing","199","210","M","M",0059-08-09,9.00707762557078,4.67374429223744,"18b","19d",0,17,13,80,12,48,0,0,1.13425446897121,-0.490661348643896
"323","(11) Scolding","193","199","F","M",0059-08-09,5.59041095890411,9.00707762557078,"18a","18b",0,11,73,29,3,15,1,0,-0.424560135663766,1.39043143851427
"324","(17) Playful Teasing","219","210","F","M",0059-08-09,4.50707762557078,4.67374429223744,"19b","19d",0,17,72,80,42,48,1,0,-0.918818424938269,-0.490661348643896
"325","(17) Playful Teasing","219","193","F","F",0059-08-09,4.50707762557078,5.59041095890411,"19b","18a",0,17,72,4,42,3,1,1,-0.918818424938269,-0.09273787443736
"326","(17) Playful Teasing","193","219","F","F",0059-08-09,5.59041095890411,4.50707762557078,"18a","19b",0,17,73,24,3,14,1,1,-0.424560135663766,-0.563011071226902
"327","(17) Playful Teasing","193","210","F","M",0059-08-09,5.59041095890411,4.67374429223744,"18a","19d",0,17,73,80,3,48,1,0,-0.424560135663766,-0.490661348643896
"328","(17) Playful Teasing","209","210","F","M",0059-08-09,6.50707762557078,4.67374429223744,"19d","19d",1,17,75,80,43,48,1,0,-0.00634158320072494,-0.490661348643896
"329","(4) Leading","7","5","M","F",0059-08-10,3.50981735159817,6.42648401826484,"1a","1a",1,4,76,67,37,43,0,1,-1.37380687753069,0.270200048985886
"331","(14) Taking Away","6","5","M","F",0059-08-10,5.17648401826484,6.42648401826484,"1a","1a",1,14,77,67,37,43,0,1,-0.613409509416069,0.270200048985886
"332","(2) Dominating","7","6","M","M",0059-08-10,3.50981735159817,5.17648401826484,"1a","1a",1,2,76,82,37,43,0,0,-1.37380687753069,-0.272422870386662
"333","(9) Requesting for Help","5","7","F","M",0059-08-10,6.42648401826484,3.50981735159817,"1a","1a",1,9,58,83,37,43,1,0,-0.0431114833301034,-0.995920096216727
"334","(3) Helping","7","5","M","F",0059-08-10,3.50981735159817,6.42648401826484,"1a","1a",1,3,76,67,37,43,0,1,-1.37380687753069,0.270200048985886
"335","(11) Scolding","6","5","M","F",0059-08-10,5.17648401826484,6.42648401826484,"1a","1a",1,11,77,67,37,43,0,1,-0.613409509416069,0.270200048985886
"336","(19) Ownership Assertion","5","6","F","M",0059-08-10,6.42648401826484,5.17648401826484,"1a","1a",1,19,58,82,37,43,1,0,-0.0431114833301034,-0.272422870386662
"337","(3) Helping","6","5","M","F",0059-08-10,5.17648401826484,6.42648401826484,"1a","1a",1,3,77,67,37,43,0,1,-0.613409509416069,0.270200048985886
"338","(17) Playful Teasing","5","7","F","M",0059-08-10,6.42648401826484,3.50981735159817,"1a","1a",1,17,58,83,37,43,1,0,-0.0431114833301034,-0.995920096216727
"339","(6) Physical Aggression","6","33","M","F",0059-08-10,5.17648401826484,5.17648401826484,"1a","4a",0,6,77,65,37,40,0,1,-0.613409509416069,-0.272422870386662
"340","(6) Physical Aggression","6","34","M","F",0059-08-10,5.17648401826484,3.25981735159817,"1a","4a",0,6,77,66,37,40,0,1,-0.613409509416069,-1.10444468009124
"341","(11) Scolding","5","6","F","M",0059-08-10,6.42648401826484,5.17648401826484,"1a","1a",1,11,58,82,37,43,1,0,-0.0431114833301034,-0.272422870386662
"342","(4) Leading","5","7","F","M",0059-08-10,6.42648401826484,3.50981735159817,"1a","1a",1,4,58,83,37,43,1,0,-0.0431114833301034,-0.995920096216727
"343","(15) Tattling","6","7","M","M",0059-08-10,5.17648401826484,3.50981735159817,"1a","1a",1,15,77,83,37,43,0,0,-0.613409509416069,-0.995920096216727
"344","(10) Requesting for Sharing","99","98","F","M",0059-08-10,4.59315068493151,6.42648401826484,"9c","9c",1,10,60,84,38,44,1,0,-0.879548588256186,0.270200048985886
"345","(12) Sharing","98","65","M","M",0059-08-10,6.42648401826484,8.09315068493151,"9c","8b",0,12,78,34,38,27,0,0,-0.0431114833301034,0.99369727481595
"346","(17) Playful Teasing","99","78","F","F",0059-08-10,4.59315068493151,7.50981735159817,"9c","9a",0,17,60,33,38,26,1,1,-0.879548588256186,0.740473245775428
"347","(17) Playful Teasing","99","79","F","F",0059-08-10,4.59315068493151,5.84315068493151,"9c","9a",0,17,60,85,38,26,1,1,-0.879548588256186,0.0169760199453635
"348","(17) Playful Teasing","186","183","F","F",0059-08-10,5.09315068493151,10.7598173515982,"19a","19a",1,17,79,86,16,20,1,1,-0.6514293778218,2.15129283614405
"349","(17) Playful Teasing","206","187","M","F",0059-08-10,5.09315068493151,1.75981735159817,"18c","19a",0,17,2,25,2,20,0,1,-0.6514293778218,-1.75559218333829
"350","(13) Supporting Opinions","186","206","F","M",0059-08-10,5.09315068493151,5.09315068493151,"19a","18c",0,13,79,5,16,4,1,0,-0.6514293778218,-0.308597731678166
"351","(2) Dominating","483","370","M","M",0059-08-10,5.42648401826484,4.25981735159817,"117a","107",0,2,35,87,27,50,0,0,-0.499349904198876,-0.670346344593198
"353","(17) Playful Teasing","449","115","F","F",0059-08-11,5.67922374429224,5.92922374429224,"115a","10a",0,17,46,68,33,16,1,1,-0.38404033070533,0.0543401917450804
"354","(2) Dominating","115","449","F","F",0059-08-11,5.92922374429224,5.67922374429224,"10a","115a",0,2,56,51,13,36,1,1,-0.269980725488137,-0.0541843921294292
"356","(3) Helping","32","449","F","F",0059-08-11,6.92922374429224,5.67922374429224,"4a","115a",0,3,59,51,26,36,1,1,0.186257695380636,-0.0541843921294292
"357","(7) Requesting for Access","32","115","F","F",0059-08-11,6.92922374429224,5.92922374429224,"4a","10a",0,7,59,68,26,16,1,1,0.186257695380636,0.0543401917450804
"359","(4) Leading","115","449","F","F",0059-08-11,5.92922374429224,5.67922374429224,"10a","115a",0,4,56,51,13,36,1,1,-0.269980725488137,-0.0541843921294292
"361","(4) Leading","115","32","F","F",0059-08-11,5.92922374429224,6.92922374429224,"10a","4a",0,4,56,60,13,40,1,1,-0.269980725488137,0.488438527243119
"363","(4) Leading","115","116","F","M",0059-08-11,5.92922374429224,3.76255707762557,"10a","10a",1,4,56,88,13,16,1,0,-0.269980725488137,-0.886206201834003
"364","(4) Leading","157","165","M","F",0059-08-11,7.0958904109589,4.26255707762557,"14a","15a",0,4,40,13,30,10,0,1,0.262297432192098,-0.669157034084984
"366","(12) Sharing","157","165","M","F",0059-08-11,7.0958904109589,4.26255707762557,"14a","15a",0,12,40,13,30,10,0,1,0.262297432192098,-0.669157034084984
"367","(10) Requesting for Sharing","145","157","M","M",0059-08-11,5.5958904109589,7.0958904109589,"13","14a",0,10,20,47,19,32,0,0,-0.42206019911106,0.560788249826126
"368","(12) Sharing","157","145","M","M",0059-08-11,7.0958904109589,5.5958904109589,"14a","13",0,12,40,27,30,22,0,0,0.262297432192098,-0.0903592534209323
"369","(15) Tattling","165","166","F","F",0059-08-11,4.26255707762557,1.92922374429224,"15a","15a",1,15,21,89,20,10,1,1,-1.03037809360276,-1.68205315024707
"370","(4) Leading","348","336","M","M",0059-08-11,6.51255707762557,7.17922374429224,"104a","104b",0,4,80,90,44,13,0,0,-0.00384164664801924,0.596963111117629
"371","(16) Aggressive Teasing","348","336","M","M",0059-08-11,6.51255707762557,7.17922374429224,"104a","104b",0,16,80,90,44,13,0,0,-0.00384164664801924,0.596963111117629
"372","(18) Verbal Aggression","336","348","M","M",0059-08-11,7.17922374429224,6.51255707762557,"104b","104a",0,18,81,58,7,38,0,0,0.300317300597829,0.307564220785603
"373","(3) Helping","337","336","M","M",0059-08-11,5.8458904109589,7.17922374429224,"104b","104b",1,3,8,90,7,13,0,0,-0.308000593893867,0.596963111117629
"374","(17) Playful Teasing","336","357","M","M",0059-08-11,7.17922374429224,5.42922374429224,"104b","105c",0,17,81,12,7,9,0,0,0.300317300597829,-0.162708976003939
"375","(6) Physical Aggression","318","357","M","M",0059-08-11,5.8458904109589,5.42922374429224,"103a","105c",0,6,82,12,45,9,0,0,-0.308000593893867,-0.162708976003939
"376","(17) Playful Teasing","336","387","M","M",0059-08-11,7.17922374429224,8.76255707762557,"104b","109a",0,17,81,91,7,1,0,0,0.300317300597829,1.28428547565619
"377","(17) Playful Teasing","336","318","M","M",0059-08-11,7.17922374429224,5.8458904109589,"104b","103a",0,17,81,92,7,51,0,0,0.300317300597829,0.0181653304535773
"378","(4) Leading","336","319","M","F",0059-08-11,7.17922374429224,3.42922374429224,"104b","103a",0,4,81,93,7,51,0,1,0.300317300597829,-1.03090564700002
"380","(4) Leading","318","364","M","M",0059-08-11,5.8458904109589,4.26255707762557,"103a","106",0,4,82,94,45,52,0,0,-0.308000593893867,-0.669157034084984
"382","(1) Comforting","344","321","F","F",0059-08-11,4.8458904109589,0.429223744292237,"104c","103b",0,1,83,95,46,53,1,1,-0.76423901476264,-2.33320065349413
"383","(18) Verbal Aggression","318","364","M","M",0059-08-11,5.8458904109589,4.26255707762557,"103a","106",0,18,82,94,45,52,0,0,-0.308000593893867,-0.669157034084984
"384","(1) Comforting","318","321","M","F",0059-08-11,5.8458904109589,0.429223744292237,"103a","103b",0,1,82,95,45,53,0,1,-0.308000593893867,-2.33320065349413
"385","(4) Leading","115","68","F","F",0059-08-11,5.92922374429224,2.8458904109589,"10a","8b",0,4,56,96,13,27,1,1,-0.269980725488137,-1.28412967604054
"387","(2) Dominating","470","425","F","F",0059-08-12,6.68196347031963,1.43196347031963,"116a","111",0,2,84,97,47,47,1,1,0.0734480584397954,-1.89791300748788
"389","(11) Scolding","470","403","F","M",0059-08-12,6.68196347031963,6.18196347031963,"116a","110a",0,11,84,77,47,46,1,0,0.0734480584397954,0.164054086127804
"390","(17) Playful Teasing","403","470","M","F",0059-08-12,6.18196347031963,6.68196347031963,"110a","116a",0,17,1,98,1,54,0,1,-0.154671151994591,0.381103253876823
"391","(10) Requesting for Sharing","415","414","M","M",0059-08-12,2.51529680365297,4.43196347031963,"110b","110b",1,10,85,23,39,19,0,0,-1.82754536184675,-0.595618000993764
